PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,Dhi,Dni,Ghi,SnowWater,WindSpeed10m,Zenith,AlbedoDaily
2020-01-09T09:00:00Z,2020-01-09T08:00:00Z,PT60M,-25.8,-75,0,0,0,24.1,2.1,134,0.57
2020-01-09T10:00:00Z,2020-01-09T09:00:00Z,PT60M,-26.3,-87,0,0,0,24.1,1.7,124,0.57
2020-01-09T11:00:00Z,2020-01-09T10:00:00Z,PT60M,-26.6,-98,0,0,0,24.1,1.4,114,0.57
2020-01-09T12:00:00Z,2020-01-09T11:00:00Z,PT60M,-26.8,-108,0,0,0,24.1,1.1,104,0.57
2020-01-09T13:00:00Z,2020-01-09T12:00:00Z,PT60M,-26.7,-119,0,0,0,24.1,0.3,94,0.57
2020-01-09T14:00:00Z,2020-01-09T13:00:00Z,PT60M,-25.5,-130,19,323,53,24.1,0.4,86,0.57
2020-01-09T15:00:00Z,2020-01-09T14:00:00Z,PT60M,-23.2,-142,47,666,174,24.1,1.1,79,0.57
2020-01-09T16:00:00Z,2020-01-09T15:00:00Z,PT60M,-20.8,-155,174,91,198,24.1,1.7,74,0.57
2020-01-09T17:00:00Z,2020-01-09T16:00:00Z,PT60M,-18.7,-169,192,190,256,24.1,2.2,71,0.57
2020-01-09T18:00:00Z,2020-01-09T17:00:00Z,PT60M,-16.8,176,208,22,216,24.1,2.7,70,0.57
2020-01-09T19:00:00Z,2020-01-09T18:00:00Z,PT60M,-15.0,162,180,0,180,24.1,3.3,72,0.57
2020-01-09T20:00:00Z,2020-01-09T19:00:00Z,PT60M,-13.9,148,131,0,131,24.1,3.7,76,0.57
2020-01-09T21:00:00Z,2020-01-09T20:00:00Z,PT60M,-13.5,135,66,50,74,24.1,4.0,82,0.57
2020-01-09T22:00:00Z,2020-01-09T21:00:00Z,PT60M,-13.5,124,5,0,5,24.1,4.4,90,0.57
2020-01-09T23:00:00Z,2020-01-09T22:00:00Z,PT60M,-13.5,113,0,0,0,24.1,5.0,99,0.57
2020-01-10T00:00:00Z,2020-01-09T23:00:00Z,PT60M,-13.4,103,0,0,0,24.1,5.9,109,0.57
2020-01-10T01:00:00Z,2020-01-10T00:00:00Z,PT60M,-12.9,92,0,0,0,24.6,6.4,119,0.57
2020-01-10T02:00:00Z,2020-01-10T01:00:00Z,PT60M,-12.2,81,0,0,0,25.5,6.2,129,0.57
2020-01-10T03:00:00Z,2020-01-10T02:00:00Z,PT60M,-11.5,67,0,0,0,25.9,5.8,139,0.57
2020-01-10T04:00:00Z,2020-01-10T03:00:00Z,PT60M,-11.1,49,0,0,0,25.9,5.9,147,0.57
2020-01-10T05:00:00Z,2020-01-10T04:00:00Z,PT60M,-10.6,23,0,0,0,26.0,6.0,153,0.57
2020-01-10T06:00:00Z,2020-01-10T05:00:00Z,PT60M,-9.5,-8,0,0,0,26.1,6.1,154,0.57
2020-01-10T07:00:00Z,2020-01-10T06:00:00Z,PT60M,-8.1,-37,0,0,0,26.1,6.2,150,0.56
2020-01-10T08:00:00Z,2020-01-10T07:00:00Z,PT60M,-6.8,-59,0,0,0,26.1,5.7,143,0.56
2020-01-10T09:00:00Z,2020-01-10T08:00:00Z,PT60M,-5.6,-74,0,0,0,26.2,5.6,134,0.56
2020-01-10T10:00:00Z,2020-01-10T09:00:00Z,PT60M,-4.3,-87,0,0,0,26.3,5.3,124,0.56
2020-01-10T11:00:00Z,2020-01-10T10:00:00Z,PT60M,-2.6,-98,0,0,0,26.5,4.9,114,0.56
2020-01-10T12:00:00Z,2020-01-10T11:00:00Z,PT60M,-0.3,-108,0,0,0,26.6,5.3,104,0.56
2020-01-10T13:00:00Z,2020-01-10T12:00:00Z,PT60M,1.3,-118,0,0,0,25.7,5.5,94,0.56
2020-01-10T14:00:00Z,2020-01-10T13:00:00Z,PT60M,2.0,-130,25,0,25,24.1,4.9,86,0.56
2020-01-10T15:00:00Z,2020-01-10T14:00:00Z,PT60M,2.3,-142,76,0,76,22.6,4.6,79,0.56
2020-01-10T16:00:00Z,2020-01-10T15:00:00Z,PT60M,2.3,-155,94,0,94,21.4,4.5,74,0.56
2020-01-10T17:00:00Z,2020-01-10T16:00:00Z,PT60M,2.2,-169,84,0,84,20.2,4.2,70,0.56
2020-01-10T18:00:00Z,2020-01-10T17:00:00Z,PT60M,2.1,176,97,0,97,19.0,4.2,70,0.56
2020-01-10T19:00:00Z,2020-01-10T18:00:00Z,PT60M,2.0,162,89,0,89,18.0,4.0,72,0.56
2020-01-10T20:00:00Z,2020-01-10T19:00:00Z,PT60M,1.9,148,75,0,75,17.2,3.6,76,0.56
2020-01-10T21:00:00Z,2020-01-10T20:00:00Z,PT60M,1.7,135,48,0,48,16.1,3.4,82,0.56
2020-01-10T22:00:00Z,2020-01-10T21:00:00Z,PT60M,1.3,124,5,0,5,15.2,3.1,90,0.56
2020-01-10T23:00:00Z,2020-01-10T22:00:00Z,PT60M,1.0,113,0,0,0,14.8,2.8,99,0.56
2020-01-11T00:00:00Z,2020-01-10T23:00:00Z,PT60M,0.6,103,0,0,0,16.6,2.7,109,0.56
2020-01-11T01:00:00Z,2020-01-11T00:00:00Z,PT60M,-0.0,92,0,0,0,18.4,2.6,119,0.56
2020-01-11T02:00:00Z,2020-01-11T01:00:00Z,PT60M,-1.3,81,0,0,0,18.4,2.2,129,0.56
2020-01-11T03:00:00Z,2020-01-11T02:00:00Z,PT60M,-2.7,67,0,0,0,18.4,2.0,138,0.56
2020-01-11T04:00:00Z,2020-01-11T03:00:00Z,PT60M,-3.3,49,0,0,0,18.4,2.2,147,0.56
2020-01-11T05:00:00Z,2020-01-11T04:00:00Z,PT60M,-3.5,23,0,0,0,18.4,2.2,153,0.56
2020-01-11T06:00:00Z,2020-01-11T05:00:00Z,PT60M,-3.7,-8,0,0,0,18.4,2.0,154,0.56
2020-01-11T07:00:00Z,2020-01-11T06:00:00Z,PT60M,-3.8,-37,0,0,0,18.4,1.8,150,0.59
2020-01-11T08:00:00Z,2020-01-11T07:00:00Z,PT60M,-4.0,-58,0,0,0,18.4,1.6,143,0.59
2020-01-11T09:00:00Z,2020-01-11T08:00:00Z,PT60M,-3.7,-74,0,0,0,18.4,1.1,134,0.59
2020-01-11T10:00:00Z,2020-01-11T09:00:00Z,PT60M,-3.0,-87,0,0,0,18.4,0.6,124,0.59
2020-01-11T11:00:00Z,2020-01-11T10:00:00Z,PT60M,-2.8,-98,0,0,0,18.4,1.7,113,0.59
2020-01-11T12:00:00Z,2020-01-11T11:00:00Z,PT60M,-3.0,-108,0,0,0,19.6,3.0,104,0.59
2020-01-11T13:00:00Z,2020-01-11T12:00:00Z,PT60M,-3.7,-118,0,0,0,21.6,3.9,94,0.59
2020-01-11T14:00:00Z,2020-01-11T13:00:00Z,PT60M,-4.7,-129,25,0,25,23.4,4.4,86,0.59
2020-01-11T15:00:00Z,2020-01-11T14:00:00Z,PT60M,-5.4,-141,84,0,84,25.0,4.4,79,0.59
2020-01-11T16:00:00Z,2020-01-11T15:00:00Z,PT60M,-6.0,-155,129,0,129,26.0,4.5,73,0.59
2020-01-11T17:00:00Z,2020-01-11T16:00:00Z,PT60M,-6.6,-169,143,0,143,26.6,4.4,70,0.59
2020-01-11T18:00:00Z,2020-01-11T17:00:00Z,PT60M,-7.4,176,162,0,162,26.7,4.7,70,0.59
2020-01-11T19:00:00Z,2020-01-11T18:00:00Z,PT60M,-8.7,162,148,0,148,26.7,5.2,72,0.59
2020-01-11T20:00:00Z,2020-01-11T19:00:00Z,PT60M,-10.0,148,112,0,112,26.7,5.4,76,0.59
2020-01-11T21:00:00Z,2020-01-11T20:00:00Z,PT60M,-11.2,135,64,0,64,26.7,5.2,82,0.59
2020-01-11T22:00:00Z,2020-01-11T21:00:00Z,PT60M,-12.5,124,5,0,5,26.7,5.1,90,0.59
2020-01-11T23:00:00Z,2020-01-11T22:00:00Z,PT60M,-13.7,113,0,0,0,26.7,5.2,99,0.59
2020-01-12T00:00:00Z,2020-01-11T23:00:00Z,PT60M,-14.5,103,0,0,0,27.4,5.1,108,0.59
2020-01-12T01:00:00Z,2020-01-12T00:00:00Z,PT60M,-15.3,92,0,0,0,28.0,5.4,118,0.59
2020-01-12T02:00:00Z,2020-01-12T01:00:00Z,PT60M,-16.2,81,0,0,0,28.0,5.7,128,0.59
2020-01-12T03:00:00Z,2020-01-12T02:00:00Z,PT60M,-16.6,67,0,0,0,28.0,5.5,138,0.59
2020-01-12T04:00:00Z,2020-01-12T03:00:00Z,PT60M,-16.7,48,0,0,0,28.0,5.6,147,0.59
2020-01-12T05:00:00Z,2020-01-12T04:00:00Z,PT60M,-16.9,23,0,0,0,28.0,5.6,153,0.59
2020-01-12T06:00:00Z,2020-01-12T05:00:00Z,PT60M,-17.2,-8,0,0,0,28.1,5.4,154,0.59
2020-01-12T07:00:00Z,2020-01-12T06:00:00Z,PT60M,-17.3,-37,0,0,0,28.8,5.5,150,0.59
2020-01-12T08:00:00Z,2020-01-12T07:00:00Z,PT60M,-17.5,-58,0,0,0,30.3,6.1,143,0.59
2020-01-12T09:00:00Z,2020-01-12T08:00:00Z,PT60M,-17.5,-74,0,0,0,31.4,6.4,134,0.59
2020-01-12T10:00:00Z,2020-01-12T09:00:00Z,PT60M,-17.5,-86,0,0,0,32.6,6.3,124,0.59
2020-01-12T11:00:00Z,2020-01-12T10:00:00Z,PT60M,-17.5,-97,0,0,0,35.1,6.1,113,0.59
2020-01-12T12:00:00Z,2020-01-12T11:00:00Z,PT60M,-17.5,-108,0,0,0,38.1,5.9,104,0.59
2020-01-12T13:00:00Z,2020-01-12T12:00:00Z,PT60M,-17.5,-118,0,0,0,40.2,5.6,94,0.59
2020-01-12T14:00:00Z,2020-01-12T13:00:00Z,PT60M,-17.6,-129,23,0,23,42.5,5.4,86,0.59
2020-01-12T15:00:00Z,2020-01-12T14:00:00Z,PT60M,-17.7,-141,87,0,87,45.1,5.6,79,0.59
2020-01-12T16:00:00Z,2020-01-12T15:00:00Z,PT60M,-17.4,-155,156,0,156,47.0,5.6,73,0.59
2020-01-12T17:00:00Z,2020-01-12T16:00:00Z,PT60M,-16.3,-169,211,0,211,47.5,5.2,70,0.59
2020-01-12T18:00:00Z,2020-01-12T17:00:00Z,PT60M,-15.2,176,232,11,236,47.5,4.3,69,0.59
2020-01-12T19:00:00Z,2020-01-12T18:00:00Z,PT60M,-14.8,162,201,74,225,47.7,4.3,71,0.59
2020-01-12T20:00:00Z,2020-01-12T19:00:00Z,PT60M,-14.7,148,143,129,174,47.9,4.1,76,0.59
2020-01-12T21:00:00Z,2020-01-12T20:00:00Z,PT60M,-15.1,135,73,118,90,47.8,3.5,82,0.59
2020-01-12T22:00:00Z,2020-01-12T21:00:00Z,PT60M,-16.4,124,10,8,10,47.7,2.5,90,0.59
2020-01-12T23:00:00Z,2020-01-12T22:00:00Z,PT60M,-18.0,113,0,0,0,47.7,1.9,99,0.59
2020-01-13T00:00:00Z,2020-01-12T23:00:00Z,PT60M,-18.7,103,0,0,0,37.9,1.6,108,0.59
2020-01-13T01:00:00Z,2020-01-13T00:00:00Z,PT60M,-19.0,92,0,0,0,28.3,1.4,118,0.59
2020-01-13T02:00:00Z,2020-01-13T01:00:00Z,PT60M,-19.4,81,0,0,0,28.3,1.5,128,0.59
2020-01-13T03:00:00Z,2020-01-13T02:00:00Z,PT60M,-19.5,67,0,0,0,28.3,1.7,138,0.59
2020-01-13T04:00:00Z,2020-01-13T03:00:00Z,PT60M,-19.6,48,0,0,0,28.3,1.9,147,0.59
2020-01-13T05:00:00Z,2020-01-13T04:00:00Z,PT60M,-19.7,23,0,0,0,28.3,1.9,152,0.59
2020-01-13T06:00:00Z,2020-01-13T05:00:00Z,PT60M,-19.8,-7,0,0,0,28.3,1.7,154,0.59
2020-01-13T07:00:00Z,2020-01-13T06:00:00Z,PT60M,-19.7,-36,0,0,0,28.3,1.5,150,0.59
2020-01-13T08:00:00Z,2020-01-13T07:00:00Z,PT60M,-19.5,-58,0,0,0,28.3,1.8,143,0.59
2020-01-13T09:00:00Z,2020-01-13T08:00:00Z,PT60M,-18.8,-74,0,0,0,28.3,2.1,133,0.59
2020-01-13T10:00:00Z,2020-01-13T09:00:00Z,PT60M,-17.7,-86,0,0,0,28.3,1.9,124,0.59
2020-01-13T11:00:00Z,2020-01-13T10:00:00Z,PT60M,-17.3,-97,0,0,0,28.3,1.5,113,0.59
2020-01-13T12:00:00Z,2020-01-13T11:00:00Z,PT60M,-17.7,-108,0,0,0,28.3,1.5,104,0.59
2020-01-13T13:00:00Z,2020-01-13T12:00:00Z,PT60M,-17.7,-118,0,0,0,28.3,1.6,94,0.59
2020-01-13T14:00:00Z,2020-01-13T13:00:00Z,PT60M,-16.9,-129,33,94,42,28.3,1.7,86,0.59
2020-01-13T15:00:00Z,2020-01-13T14:00:00Z,PT60M,-15.5,-141,103,0,103,28.3,1.9,79,0.59
2020-01-13T16:00:00Z,2020-01-13T15:00:00Z,PT60M,-13.7,-154,146,0,146,28.3,1.7,73,0.59
2020-01-13T17:00:00Z,2020-01-13T16:00:00Z,PT60M,-12.0,-169,182,0,182,28.3,1.4,70,0.59
2020-01-13T18:00:00Z,2020-01-13T17:00:00Z,PT60M,-10.9,176,201,0,201,28.3,1.5,69,0.59
2020-01-13T19:00:00Z,2020-01-13T18:00:00Z,PT60M,-10.2,162,198,18,203,28.3,1.5,71,0.59
2020-01-13T20:00:00Z,2020-01-13T19:00:00Z,PT60M,-9.9,148,121,268,189,28.2,1.2,75,0.59
2020-01-13T21:00:00Z,2020-01-13T20:00:00Z,PT60M,-10.2,135,74,78,84,28.2,0.9,82,0.59
2020-01-13T22:00:00Z,2020-01-13T21:00:00Z,PT60M,-11.5,124,10,21,12,28.2,0.7,90,0.59
2020-01-13T23:00:00Z,2020-01-13T22:00:00Z,PT60M,-12.7,113,0,0,0,28.2,0.9,98,0.59
2020-01-14T00:00:00Z,2020-01-13T23:00:00Z,PT60M,-13.3,103,0,0,0,28.1,1.1,108,0.59
2020-01-14T01:00:00Z,2020-01-14T00:00:00Z,PT60M,-14.0,92,0,0,0,28.0,1.0,118,0.59
2020-01-14T02:00:00Z,2020-01-14T01:00:00Z,PT60M,-14.8,80,0,0,0,28.0,1.0,128,0.59
2020-01-14T03:00:00Z,2020-01-14T02:00:00Z,PT60M,-15.5,67,0,0,0,28.0,1.0,138,0.59
2020-01-14T04:00:00Z,2020-01-14T03:00:00Z,PT60M,-16.1,48,0,0,0,28.0,0.9,146,0.59
2020-01-14T05:00:00Z,2020-01-14T04:00:00Z,PT60M,-16.5,23,0,0,0,28.0,0.9,152,0.59
2020-01-14T06:00:00Z,2020-01-14T05:00:00Z,PT60M,-16.9,-7,0,0,0,28.0,1.0,154,0.59
2020-01-14T07:00:00Z,2020-01-14T06:00:00Z,PT60M,-17.4,-36,0,0,0,28.0,1.0,150,0.6
2020-01-14T08:00:00Z,2020-01-14T07:00:00Z,PT60M,-17.6,-58,0,0,0,28.0,0.8,143,0.6
2020-01-14T09:00:00Z,2020-01-14T08:00:00Z,PT60M,-17.7,-73,0,0,0,28.0,1.0,133,0.6
2020-01-14T10:00:00Z,2020-01-14T09:00:00Z,PT60M,-17.8,-86,0,0,0,28.0,1.1,123,0.6
2020-01-14T11:00:00Z,2020-01-14T10:00:00Z,PT60M,-17.9,-97,0,0,0,28.0,1.4,113,0.6
2020-01-14T12:00:00Z,2020-01-14T11:00:00Z,PT60M,-18.1,-107,0,0,0,28.0,1.5,103,0.6
2020-01-14T13:00:00Z,2020-01-14T12:00:00Z,PT60M,-18.2,-118,0,1,0,28.0,1.7,94,0.6
2020-01-14T14:00:00Z,2020-01-14T13:00:00Z,PT60M,-17.0,-129,24,275,54,28.0,2.1,86,0.6
2020-01-14T15:00:00Z,2020-01-14T14:00:00Z,PT60M,-14.8,-141,91,328,152,28.0,2.2,78,0.6
2020-01-14T16:00:00Z,2020-01-14T15:00:00Z,PT60M,-12.8,-154,181,18,187,28.0,2.2,73,0.6
2020-01-14T17:00:00Z,2020-01-14T16:00:00Z,PT60M,-11.2,-169,200,124,242,28.0,2.1,70,0.6
2020-01-14T18:00:00Z,2020-01-14T17:00:00Z,PT60M,-10.0,177,168,0,168,28.0,2.4,69,0.6
2020-01-14T19:00:00Z,2020-01-14T18:00:00Z,PT60M,-9.4,162,165,0,165,28.0,2.9,71,0.6
2020-01-14T20:00:00Z,2020-01-14T19:00:00Z,PT60M,-8.9,148,134,0,134,28.0,3.1,75,0.6
2020-01-14T21:00:00Z,2020-01-14T20:00:00Z,PT60M,-8.8,135,80,20,82,28.0,3.0,82,0.6
2020-01-14T22:00:00Z,2020-01-14T21:00:00Z,PT60M,-9.5,124,9,0,9,28.0,2.9,89,0.6
2020-01-14T23:00:00Z,2020-01-14T22:00:00Z,PT60M,-10.2,113,0,0,0,28.0,3.0,98,0.6
2020-01-15T00:00:00Z,2020-01-14T23:00:00Z,PT60M,-10.3,102,0,0,0,28.0,2.6,108,0.6
2020-01-15T01:00:00Z,2020-01-15T00:00:00Z,PT60M,-10.4,92,0,0,0,28.0,2.1,118,0.6
2020-01-15T02:00:00Z,2020-01-15T01:00:00Z,PT60M,-10.2,80,0,0,0,28.0,2.0,128,0.6
2020-01-15T03:00:00Z,2020-01-15T02:00:00Z,PT60M,-10.1,67,0,0,0,28.0,1.9,138,0.6
2020-01-15T04:00:00Z,2020-01-15T03:00:00Z,PT60M,-10.0,48,0,0,0,28.0,2.0,146,0.6
2020-01-15T05:00:00Z,2020-01-15T04:00:00Z,PT60M,-9.7,24,0,0,0,28.1,2.1,152,0.6
2020-01-15T06:00:00Z,2020-01-15T05:00:00Z,PT60M,-9.3,-7,0,0,0,28.4,2.2,154,0.6
2020-01-15T07:00:00Z,2020-01-15T06:00:00Z,PT60M,-8.7,-36,0,0,0,28.7,2.6,150,0.59
2020-01-15T08:00:00Z,2020-01-15T07:00:00Z,PT60M,-7.7,-57,0,0,0,28.7,3.0,143,0.59
2020-01-15T09:00:00Z,2020-01-15T08:00:00Z,PT60M,-6.7,-73,0,0,0,28.7,3.2,133,0.59
2020-01-15T10:00:00Z,2020-01-15T09:00:00Z,PT60M,-6.0,-86,0,0,0,28.7,3.3,123,0.59
2020-01-15T11:00:00Z,2020-01-15T10:00:00Z,PT60M,-5.1,-97,0,0,0,28.7,4.0,113,0.59
2020-01-15T12:00:00Z,2020-01-15T11:00:00Z,PT60M,-4.6,-107,0,0,0,28.7,4.4,103,0.59
2020-01-15T13:00:00Z,2020-01-15T12:00:00Z,PT60M,-4.7,-118,0,0,0,28.7,4.3,94,0.59
2020-01-15T14:00:00Z,2020-01-15T13:00:00Z,PT60M,-4.8,-129,39,5,39,28.7,4.1,86,0.59
2020-01-15T15:00:00Z,2020-01-15T14:00:00Z,PT60M,-4.6,-141,107,0,107,28.7,3.8,78,0.59
2020-01-15T16:00:00Z,2020-01-15T15:00:00Z,PT60M,-4.1,-154,155,0,155,28.7,3.5,73,0.59
2020-01-15T17:00:00Z,2020-01-15T16:00:00Z,PT60M,-3.5,-168,156,0,156,28.7,3.0,70,0.59
2020-01-15T18:00:00Z,2020-01-15T17:00:00Z,PT60M,-3.2,177,154,0,154,28.7,2.7,69,0.59
2020-01-15T19:00:00Z,2020-01-15T18:00:00Z,PT60M,-3.2,162,136,0,136,28.7,2.6,71,0.59
2020-01-15T20:00:00Z,2020-01-15T19:00:00Z,PT60M,-3.4,148,117,0,117,28.7,2.7,75,0.59
2020-01-15T21:00:00Z,2020-01-15T20:00:00Z,PT60M,-3.7,135,62,0,62,28.7,2.6,81,0.59
2020-01-15T22:00:00Z,2020-01-15T21:00:00Z,PT60M,-4.4,124,6,0,6,28.7,1.9,89,0.59
2020-01-15T23:00:00Z,2020-01-15T22:00:00Z,PT60M,-5.3,113,0,0,0,28.7,1.5,98,0.59
2020-01-16T00:00:00Z,2020-01-15T23:00:00Z,PT60M,-6.3,102,0,0,0,29.0,1.5,108,0.59
2020-01-16T01:00:00Z,2020-01-16T00:00:00Z,PT60M,-7.3,92,0,0,0,29.3,1.2,118,0.59
2020-01-16T02:00:00Z,2020-01-16T01:00:00Z,PT60M,-7.9,80,0,0,0,29.3,1.0,128,0.59
2020-01-16T03:00:00Z,2020-01-16T02:00:00Z,PT60M,-8.5,66,0,0,0,29.3,1.0,137,0.59
2020-01-16T04:00:00Z,2020-01-16T03:00:00Z,PT60M,-9.1,48,0,0,0,29.3,1.2,146,0.59
2020-01-16T05:00:00Z,2020-01-16T04:00:00Z,PT60M,-9.5,24,0,0,0,29.3,1.7,152,0.59
2020-01-16T06:00:00Z,2020-01-16T05:00:00Z,PT60M,-9.8,-7,0,0,0,29.3,1.7,153,0.59
2020-01-16T07:00:00Z,2020-01-16T06:00:00Z,PT60M,-10.0,-35,0,0,0,29.3,1.7,150,0.59
2020-01-16T08:00:00Z,2020-01-16T07:00:00Z,PT60M,-10.3,-57,0,0,0,29.5,2.2,142,0.59
2020-01-16T09:00:00Z,2020-01-16T08:00:00Z,PT60M,-10.9,-73,0,0,0,30.0,2.9,133,0.59
2020-01-16T10:00:00Z,2020-01-16T09:00:00Z,PT60M,-11.9,-86,0,0,0,30.4,3.3,123,0.59
2020-01-16T11:00:00Z,2020-01-16T10:00:00Z,PT60M,-13.2,-97,0,0,0,30.4,3.4,113,0.59
2020-01-16T12:00:00Z,2020-01-16T11:00:00Z,PT60M,-14.1,-107,0,0,0,30.4,3.5,103,0.59
2020-01-16T13:00:00Z,2020-01-16T12:00:00Z,PT60M,-15.0,-117,0,0,0,30.4,3.7,94,0.59
2020-01-16T14:00:00Z,2020-01-16T13:00:00Z,PT60M,-15.8,-129,30,146,48,30.4,4.0,85,0.59
2020-01-16T15:00:00Z,2020-01-16T14:00:00Z,PT60M,-16.2,-141,78,452,171,30.4,4.2,78,0.59
2020-01-16T16:00:00Z,2020-01-16T15:00:00Z,PT60M,-16.4,-154,132,428,255,30.4,4.4,73,0.59
2020-01-16T17:00:00Z,2020-01-16T16:00:00Z,PT60M,-16.3,-168,220,7,222,30.4,4.6,70,0.59
2020-01-16T18:00:00Z,2020-01-16T17:00:00Z,PT60M,-16.1,177,237,24,246,30.4,5.0,69,0.59
2020-01-16T19:00:00Z,2020-01-16T18:00:00Z,PT60M,-16.3,162,196,188,259,30.4,5.3,71,0.59
2020-01-16T20:00:00Z,2020-01-16T19:00:00Z,PT60M,-17.0,148,115,429,224,30.4,5.2,75,0.59
2020-01-16T21:00:00Z,2020-01-16T20:00:00Z,PT60M,-18.0,135,57,429,123,30.4,4.8,81,0.59
2020-01-16T22:00:00Z,2020-01-16T21:00:00Z,PT60M,-19.2,124,9,116,19,30.4,4.4,89,0.59
2020-01-16T23:00:00Z,2020-01-16T22:00:00Z,PT60M,-20.2,113,0,0,0,30.3,4.4,98,0.59
2020-01-17T00:00:00Z,2020-01-16T23:00:00Z,PT60M,-20.8,102,0,0,0,30.4,4.4,108,0.59
2020-01-17T01:00:00Z,2020-01-17T00:00:00Z,PT60M,-21.3,92,0,0,0,30.4,4.3,118,0.59
2020-01-17T02:00:00Z,2020-01-17T01:00:00Z,PT60M,-21.9,80,0,0,0,30.4,4.4,128,0.59
2020-01-17T03:00:00Z,2020-01-17T02:00:00Z,PT60M,-22.6,66,0,0,0,30.4,4.2,137,0.59
2020-01-17T04:00:00Z,2020-01-17T03:00:00Z,PT60M,-23.3,48,0,0,0,30.4,3.9,146,0.59
2020-01-17T05:00:00Z,2020-01-17T04:00:00Z,PT60M,-24.0,24,0,0,0,30.4,3.6,152,0.59
2020-01-17T06:00:00Z,2020-01-17T05:00:00Z,PT60M,-25.1,-7,0,0,0,30.4,3.2,153,0.59
2020-01-17T07:00:00Z,2020-01-17T06:00:00Z,PT60M,-26.0,-35,0,0,0,30.4,2.8,150,0.58
2020-01-17T08:00:00Z,2020-01-17T07:00:00Z,PT60M,-26.7,-57,0,0,0,30.4,2.7,142,0.58
2020-01-17T09:00:00Z,2020-01-17T08:00:00Z,PT60M,-27.2,-73,0,0,0,30.4,2.6,133,0.58
2020-01-17T10:00:00Z,2020-01-17T09:00:00Z,PT60M,-27.7,-85,0,0,0,30.4,2.4,123,0.58
2020-01-17T11:00:00Z,2020-01-17T10:00:00Z,PT60M,-28.1,-96,0,0,0,30.4,2.2,113,0.58
2020-01-17T12:00:00Z,2020-01-17T11:00:00Z,PT60M,-28.6,-107,0,0,0,30.4,2.2,103,0.58
2020-01-17T13:00:00Z,2020-01-17T12:00:00Z,PT60M,-28.9,-117,0,2,0,30.4,2.1,94,0.58
2020-01-17T14:00:00Z,2020-01-17T13:00:00Z,PT60M,-28.1,-128,20,435,67,30.4,1.9,85,0.58
2020-01-17T15:00:00Z,2020-01-17T14:00:00Z,PT60M,-26.1,-141,38,802,204,30.4,2.2,78,0.58
2020-01-17T16:00:00Z,2020-01-17T15:00:00Z,PT60M,-24.0,-154,49,896,316,30.4,2.6,73,0.58
2020-01-17T17:00:00Z,2020-01-17T16:00:00Z,PT60M,-22.2,-168,52,940,385,30.4,2.5,69,0.58
2020-01-17T18:00:00Z,2020-01-17T17:00:00Z,PT60M,-20.5,177,48,972,403,30.3,2.8,69,0.58
2020-01-17T19:00:00Z,2020-01-17T18:00:00Z,PT60M,-19.2,162,46,946,363,30.3,3.0,70,0.58
2020-01-17T20:00:00Z,2020-01-17T19:00:00Z,PT60M,-18.5,148,44,861,272,30.3,2.8,75,0.58
2020-01-17T21:00:00Z,2020-01-17T20:00:00Z,PT60M,-18.5,135,40,653,142,30.3,2.4,81,0.58
2020-01-17T22:00:00Z,2020-01-17T21:00:00Z,PT60M,-20.0,124,8,164,23,30.3,1.8,89,0.58
2020-01-17T23:00:00Z,2020-01-17T22:00:00Z,PT60M,-21.7,113,0,0,0,30.3,1.6,98,0.58
2020-01-18T00:00:00Z,2020-01-17T23:00:00Z,PT60M,-22.3,102,0,0,0,30.3,1.8,107,0.58
2020-01-18T01:00:00Z,2020-01-18T00:00:00Z,PT60M,-22.8,92,0,0,0,30.3,1.9,117,0.58
2020-01-18T02:00:00Z,2020-01-18T01:00:00Z,PT60M,-23.1,80,0,0,0,30.3,1.6,127,0.58
2020-01-18T03:00:00Z,2020-01-18T02:00:00Z,PT60M,-23.2,66,0,0,0,30.3,1.3,137,0.58
2020-01-18T04:00:00Z,2020-01-18T03:00:00Z,PT60M,-23.1,48,0,0,0,30.3,0.9,146,0.58
2020-01-18T05:00:00Z,2020-01-18T04:00:00Z,PT60M,-22.9,24,0,0,0,30.3,0.6,152,0.58
2020-01-18T06:00:00Z,2020-01-18T05:00:00Z,PT60M,-22.3,-6,0,0,0,30.3,0.7,153,0.59
2020-01-18T07:00:00Z,2020-01-18T06:00:00Z,PT60M,-21.6,-35,0,0,0,30.3,1.0,149,0.6
2020-01-18T08:00:00Z,2020-01-18T07:00:00Z,PT60M,-21.1,-56,0,0,0,30.3,0.9,142,0.6
2020-01-18T09:00:00Z,2020-01-18T08:00:00Z,PT60M,-20.6,-72,0,0,0,30.3,1.0,133,0.6
2020-01-18T10:00:00Z,2020-01-18T09:00:00Z,PT60M,-20.3,-85,0,0,0,30.3,1.2,123,0.6
2020-01-18T11:00:00Z,2020-01-18T10:00:00Z,PT60M,-20.1,-96,0,0,0,30.3,1.6,113,0.6
2020-01-18T12:00:00Z,2020-01-18T11:00:00Z,PT60M,-20.0,-107,0,0,0,30.3,2.0,103,0.6
2020-01-18T13:00:00Z,2020-01-18T12:00:00Z,PT60M,-19.8,-117,0,0,0,30.3,2.1,94,0.6
2020-01-18T14:00:00Z,2020-01-18T13:00:00Z,PT60M,-18.9,-128,37,114,50,30.3,2.5,85,0.6
